,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive
968,Intermarche,92,Super Villeneuve-la-Garenne,Super_Villeneuve-la-Garenne,92390 Villeneuve-la-Garenne,1 Rue Gérard Philipe-92390 Villeneuve-la-Garenne,48.937365,2.327921,https://www.intermarche.com/magasins/09796/villeneuve-la-garenne-92390/infos-pratiques
969,Intermarche,75,Express Paris,Express_Paris,75013 Paris,15 Rue Boussingault-75013 Paris,48.823435,2.345216,https://www.intermarche.com/magasins/10748/paris-75013/infos-pratiques
970,Intermarche,75,Express Paris,Express_Paris,75017 Paris,183 Avenue de Clichy-ZAC de Batignoles-75017 Paris,48.893828,2.314473,https://www.intermarche.com/magasins/07822/paris-75017/infos-pratiques
971,Intermarche,75,Express Paris,Express_Paris,75010 Paris,77 Rue du Faubourg du Temple-75010 Paris,48.87021,2.37146,https://www.intermarche.com/magasins/09668/paris-75010/infos-pratiques
972,Intermarche,75,Express Paris,Express_Paris,75018 Paris,58 Rue Letort-75018 Paris,48.897008,2.344116,https://www.intermarche.com/magasins/08176/paris-75018/infos-pratiques
973,Intermarche,75,Express Paris,Express_Paris,75019 Paris,17 Avenue Corentin Cariou-75019 Paris,48.895473,2.383076,https://www.intermarche.com/magasins/08999/paris-75019/infos-pratiques
974,Intermarche,75,Express Paris,Express_Paris,75019 Paris,19 Boulevard Serurier-75019 Paris,48.877787,2.405019,https://www.intermarche.com/magasins/08060/paris-75019/infos-pratiques
975,Intermarche,75,Express Paris,Express_Paris,75011 Paris,180 Rue de la Roquette-75011 Paris,48.859295,2.387025,https://www.intermarche.com/magasins/09571/paris-75011/infos-pratiques
976,Intermarche,75,Express Paris,Express_Paris,75015 Paris,81 83 Rue St Charles-75015 Paris,48.847293,2.286379,https://www.intermarche.com/magasins/08484/paris-75015/infos-pratiques
977,Intermarche,75,Express Paris,Express_Paris,75015 Paris,21 Rue Brancion-23 Rue Vouillé-75015 Paris,48.835064,2.305708,https://www.intermarche.com/magasins/07039/paris-75015/infos-pratiques
978,Intermarche,75,Express Paris,Express_Paris,75013 Paris,12 Place Farhat Hached-12 avenue de France-75013 Paris,48.826238,2.381325,https://www.intermarche.com/magasins/09617/paris-75013/infos-pratiques
979,Intermarche,75,Express Paris,Express_Paris,75018 Paris,44 Rue Lepic-75018 Paris,48.886161,2.334435,https://www.intermarche.com/magasins/09562/paris-75018/infos-pratiques
980,Intermarche,75,Express Paris,Express_Paris,75020 Paris,225 boulevard Davout-75020 Paris,48.863948,2.408437,https://www.intermarche.com/magasins/06317/paris-75020/infos-pratiques
981,Intermarche,75,Express Paris,Express_Paris,75010 Paris,14 Place Bonsergent-75010 Paris,48.871356,2.36087,https://www.intermarche.com/magasins/08074/paris-75010/infos-pratiques
982,Intermarche,75,Express Paris,Express_Paris,75012 Paris,161 Avenue Daumesnil-75012 Paris,48.841195,2.38928,https://www.intermarche.com/magasins/06059/paris-75012/infos-pratiques
983,Intermarche,75,Express Paris,Express_Paris,75016 Paris,59 Rue Boileau-ou 60 rue Chardon Lagache-75016 Paris,48.842675,2.26445,https://www.intermarche.com/magasins/07922/paris-75016/infos-pratiques
984,Intermarche,75,Express Paris,Express_Paris,75020 Paris,42 Rue Olivier Métra-75020 Paris,48.873814,2.393496,https://www.intermarche.com/magasins/10297/paris-75020/infos-pratiques
985,Intermarche,75,Express Paris,Express_Paris,75009 Paris,27 rue bleue-75009 Paris,48.87593,2.345008,https://www.intermarche.com/magasins/07878/paris-75009/infos-pratiques
986,Intermarche,75,Express Paris,Express_Paris,75019 Paris,20 Boulevard d'Indochine-75019 Paris,48.885319,2.396467,https://www.intermarche.com/magasins/08029/paris-75019/infos-pratiques
987,Intermarche,75,Express Paris,Express_Paris,75017 Paris,14 avenue de la grande armée-75017 Paris,48.875141,2.291878,https://www.intermarche.com/magasins/07450/paris-75017/infos-pratiques
988,Intermarche,75,Express Paris,Express_Paris,75005 Paris,36 Rue des Fosses Saint-Bernard-75005 Paris,48.8479,2.353724,https://www.intermarche.com/magasins/09037/paris-75005/infos-pratiques
989,Intermarche,75,Express Paris,Express_Paris,75018 Paris,58 rue Letort-75018 Paris,48.897007,2.344116,https://www.intermarche.com/magasins/02971_1/paris-75018/infos-pratiques
990,Intermarche,75,Express Paris,Express_Paris,75020 Paris,21 Rue Vitruve-75020 Paris,48.857269,2.403245,https://www.intermarche.com/magasins/02971/paris-75020/infos-pratiques
991,Intermarche,75,Express Paris 01,Express_Paris_01,75001 Paris 01,11 Boulevard De Sebastopol-75001 Paris 01,48.862834,2.336167,https://www.intermarche.com/magasins/10574/paris-01-75001/infos-pratiques
992,Intermarche,75,Express Paris 12,Express_Paris_12,75012 Paris 12,163 Rue De Charenton-75012 Paris 12,48.834742,2.420537,https://www.intermarche.com/magasins/06243/paris-12-75012/infos-pratiques
993,Intermarche,77,Super Boissise la Bertrand,Super_Boissise_la_Bertrand,77350 Boissise la Bertrand,2 avenue Jean Monnet-Lieu dit l'Abîme-77350 Boissise la Bertrand,48.533388,2.615926,https://www.intermarche.com/magasins/06230/boissise-la-bertrand-77350/infos-pratiques
994,Intermarche,77,Super Chelles,Super_Chelles,77500 Chelles,Route de Montfermeil-77500 Chelles,48.891624,2.58073,https://www.intermarche.com/magasins/02581/chelles-77500/infos-pratiques
995,Intermarche,77,Super Combs la Ville,Super_Combs_la_Ville,77380 Combs la Ville,2 rue Charles Fabry-ZAC de l'Ormeau-77380 Combs la Ville,48.648931,2.563312,https://www.intermarche.com/magasins/06130/combs-la-ville-77380/infos-pratiques
996,Intermarche,77,Super Coulommiers,Super_Coulommiers,77120 Coulommiers,5 Rue Abel Prouharam-77120 Coulommiers,48.814819,3.080381,https://www.intermarche.com/magasins/06236/coulommiers-77120/infos-pratiques
997,Intermarche,77,Super Crécy-la-Chapelle,Super_Crecy-la-Chapelle,77580 Crécy-la-Chapelle,Avenue de Villiers-77580 Crécy-la-Chapelle,48.859308,2.902294,https://www.intermarche.com/magasins/06189/crecy-la-chapelle-77580/infos-pratiques
998,Intermarche,77,Super Croissy-Beaubourg,Super_Croissy-Beaubourg,77183 Croissy-Beaubourg,1 Rond-point Rocca Secca-Boulevard Georges Bidault - ZA Paris Est-77183 Croissy-Beaubourg,48.82848,2.64473,https://www.intermarche.com/magasins/07657/croissy-beaubourg-77183/infos-pratiques
999,Intermarche,77,Super Émerainville,Super_Emerainville,77184 Émerainville,4 Boulevard Olof Palme-Zac Pariest-77184 Émerainville,48.807655,2.617289,https://www.intermarche.com/magasins/05976/emerainville-77184/infos-pratiques
1000,Intermarche,77,Contact Faremoutiers,Contact_Faremoutiers,77515 Faremoutiers,Les Pres Du Bourdeau-Zone D'activite-77515 Faremoutiers,48.797535,2.983292,https://www.intermarche.com/magasins/50203/faremoutiers-77515/infos-pratiques
1001,Intermarche,77,Super Fontenay-Trésigny,Super_Fontenay-Tresigny,77610 Fontenay-Trésigny,Rue Bertaux-77610 Fontenay-Trésigny,48.708097,2.861222,https://www.intermarche.com/magasins/06627/fontenay-tresigny-77610/infos-pratiques
1002,Intermarche,77,Super Gretz Armainvilliers,Super_Gretz_Armainvilliers,77220 Gretz Armainvilliers,25 boulevard Victor Hugo-77220 Gretz Armainvilliers,48.740743,2.728488,https://www.intermarche.com/magasins/06748/gretz-armainvilliers-77220/infos-pratiques
1003,Intermarche,77,Super La Ferte Gaucher,Super_La_Ferte_Gaucher,77320 La Ferte Gaucher,40 avenue du Général Leclerc-77320 La Ferte Gaucher,48.784399,3.307781,https://www.intermarche.com/magasins/06156/la-ferte-gaucher-77320/infos-pratiques
1004,Intermarche,77,Super Lizy-sur-Ourcq,Super_Lizy-sur-Ourcq,77440 Lizy-sur-Ourcq,16 avenue du Chemin Noir-77440 Lizy-sur-Ourcq,49.026569,3.02213,https://www.intermarche.com/magasins/06816/lizy-sur-ourcq-77440/infos-pratiques
1005,Intermarche,77,Contact Longueville,Contact_Longueville,77650 Longueville,Rue de la Croix Brouillard-77650 Longueville,48.519175,3.239182,https://www.intermarche.com/magasins/01535/longueville-77650/infos-pratiques
1006,Intermarche,77,Contact Lorrez Le Bocage Preaux,Contact_Lorrez_Le_Bocage_Preaux,77710 Lorrez Le Bocage Preaux,Zone D'activites Du Berceau-77710 Lorrez Le Bocage Preaux,48.243077,2.884288,https://www.intermarche.com/magasins/01186/lorrez-le-bocage-preaux-77710/infos-pratiques
1007,Intermarche,77,Super Mitry-Mory,Super_Mitry-Mory,77290 Mitry-Mory,46 rue de Villeparisis-77290 Mitry-Mory,48.976316,2.614102,https://www.intermarche.com/magasins/06751/mitry-mory-77290/infos-pratiques
1008,Intermarche,77,Super Montevrain,Super_Montevrain,77144 Montevrain,1 boulevard Charles de Gaulle-77144 Montevrain,48.877573,2.750291,https://www.intermarche.com/magasins/06212/montevrain-77144/infos-pratiques
1009,Intermarche,77,Super Mormant,Super_Mormant,77720 Mormant,Route Nationale 19-Les Chaumes-77720 Mormant,48.632473,2.889605,https://www.intermarche.com/magasins/06626/mormant-77720/infos-pratiques
1010,Intermarche,77,Super Moussy le Neuf,Super_Moussy_le_Neuf,77230 Moussy le Neuf,Route de Vemars-77230 Moussy le Neuf,49.062645,2.602707,https://www.intermarche.com/magasins/07966/moussy-le-neuf-77230/infos-pratiques
1011,Intermarche,77,Super Nangis,Super_Nangis,77370 Nangis,Route de Fontainebleau-ZAC des roches-77370 Nangis,48.555843,3.002351,https://www.intermarche.com/magasins/04467/nangis-77370/infos-pratiques
1012,Intermarche,77,Super Nemours,Super_Nemours,77140 Nemours,1 Boulevard Du Maréchal De Lattre De Tassigny-Zac Des Hauteurs Du Loing-77140 Nemours,48.279071,2.702277,https://www.intermarche.com/magasins/06217/nemours-77140/infos-pratiques
1013,Intermarche,77,Super Othis,Super_Othis,77280 Othis,Rue du 8 Mai 1945-77280 Othis,49.073902,2.671913,https://www.intermarche.com/magasins/06167/othis-77280/infos-pratiques
1014,Intermarche,77,Super Ozoir-la-Ferrière,Super_Ozoir-la-Ferriere,77330 Ozoir-la-Ferrière,Rue Auguste Hudier-77330 Ozoir-la-Ferrière,48.763494,2.674963,https://www.intermarche.com/magasins/11078/ozoir-la-ferriere-77330/infos-pratiques
1015,Intermarche,77,Super Provins,Super_Provins,77160 Provins,15 avenue du Maréchal de Lattre de Tassigny-77160 Provins,48.559369,3.309224,https://www.intermarche.com/magasins/06533/provins-77160/infos-pratiques
1016,Intermarche,77,Super Roissy en Brie,Super_Roissy_en_Brie,77680 Roissy en Brie,Rond point Robert Schuman-77680 Roissy en Brie,48.789706,2.641403,https://www.intermarche.com/magasins/03988/roissy-en-brie-77680/infos-pratiques
1017,Intermarche,77,Super Saint-Thibault-des-Vignes,Super_Saint-Thibault-des-Vignes,77400 Saint-Thibault-des-Vignes,La Courtilliere-4 Rue Lamartine-77400 Saint-Thibault-des-Vignes,48.869997,2.67528,https://www.intermarche.com/magasins/06332/saint-thibault-des-vignes-77400/infos-pratiques
1018,Intermarche,77,Super Sept Sorts,Super_Sept_Sorts,77260 Sept Sorts,RN 3 - Zone Industrielle de Hainault-77260 Sept Sorts,48.93751,3.103,https://www.intermarche.com/magasins/06269/sept-sorts-77260/infos-pratiques
1019,Intermarche,77,Super Thorigny-sur-Marne,Super_Thorigny-sur-Marne,77400 Thorigny-sur-Marne,17 Allée des Rousselets-Zac Des Vallieres-77400 Thorigny-sur-Marne,48.895604,2.714385,https://www.intermarche.com/magasins/06439/thorigny-sur-marne-77400/infos-pratiques
1020,Intermarche,77,Super Vaux le Penil,Super_Vaux_le_Penil,77000 Vaux le Penil,27 route de Montereau-77000 Vaux le Penil,48.539952,2.680535,https://www.intermarche.com/magasins/06432/vaux-le-penil-77000/infos-pratiques
1021,Intermarche,77,Super Veneux les Sablons,Super_Veneux_les_Sablons,77250 Veneux les Sablons,2 avenue de la Gare-77250 Veneux les Sablons,48.374799,2.810597,https://www.intermarche.com/magasins/06575/veneux-les-sablons-77250/infos-pratiques
1022,Intermarche,93,Super Aulnay sous Bois,Super_Aulnay_sous_Bois,93600 Aulnay sous Bois,1 rue Isaac Newtown-ZAC Chanteloup-93600 Aulnay sous Bois,48.931398,2.511862,https://www.intermarche.com/magasins/03754/aulnay-sous-bois-93600/infos-pratiques
1023,Intermarche,93,Super Bondy,Super_Bondy,93140 Bondy,14 Place de la République-93140 Bondy,48.894796,2.477066,https://www.intermarche.com/magasins/03131/bondy-93140/infos-pratiques
1024,Intermarche,93,Super Coubron,Super_Coubron,93470 Coubron,1 Rue de la Dhuys-ZAC des prés - CD 136-93470 Coubron,48.914956,2.589469,https://www.intermarche.com/magasins/05992/coubron-93470/infos-pratiques
1025,Intermarche,93,Super Neuilly Plaisance,Super_Neuilly_Plaisance,93360 Neuilly Plaisance,24 rue Paul Vaillant Couturier-93360 Neuilly Plaisance,48.86118,2.504831,https://www.intermarche.com/magasins/06166/neuilly-plaisance-93360/infos-pratiques
1026,Intermarche,93,Super Noisy-le-Grand,Super_Noisy-le-Grand,93160 Noisy-le-Grand,6 Boulevard du Maréchal Foch-93160 Noisy-le-Grand,48.84539,2.528497,https://www.intermarche.com/magasins/06778/noisy-le-grand-93160/infos-pratiques
1027,Intermarche,93,Express Pantin,Express_Pantin,93500 Pantin,44bis avenue Jean Jaurès-93500 Pantin,48.902012,2.390571,https://www.intermarche.com/magasins/07406/pantin-93500/infos-pratiques
1028,Intermarche,75,Express Paris,Express_Paris,75019 Paris,20 Boulevard d' Indochine-75019 Paris,48.88532,2.396467,https://www.intermarche.com/magasins/07406_1/paris-75019/infos-pratiques
1029,Intermarche,93,Express Saint Ouen,Express_Saint_Ouen,93400 Saint Ouen,6 Cours Des Lavandières-93400 Saint Ouen,48.912163,2.329198,https://www.intermarche.com/magasins/09810/saint-ouen-93400/infos-pratiques
1030,Intermarche,93,Super Villemomble,Super_Villemomble,93250 Villemomble,34 avenue de la Station-93250 Villemomble,48.885101,2.522891,https://www.intermarche.com/magasins/06155/villemomble-93250/infos-pratiques
1031,Intermarche,94,Express Alfortville,Express_Alfortville,94140 Alfortville,4 Bis Boulevard Carnot-Place Achtarak-94140 Alfortville,48.795528,2.425243,https://www.intermarche.com/magasins/09669/alfortville-94140/infos-pratiques
1032,Intermarche,94,Express Alfortville,Express_Alfortville,94140 Alfortville,4 Bis Boulevard Carnot-94140 Alfortville,48.79553,2.425243,https://www.intermarche.com/magasins/08858_1/alfortville-94140/infos-pratiques
1033,Intermarche,94,Express Alfortville,Express_Alfortville,94140 Alfortville,189 Rue Paul Vaillant-Couturier-Parking Rue Raspail Au 40/42-94140 Alfortville,48.803316,2.420597,https://www.intermarche.com/magasins/08858/alfortville-94140/infos-pratiques
1034,Intermarche,94,Express Boissy Saint Léger,Express_Boissy_Saint_Leger,94470 Boissy Saint Léger,3 Ter Rue De Paris-94470 Boissy Saint Léger,48.752925,2.508046,https://www.intermarche.com/magasins/09477/boissy-saint-leger-94470/infos-pratiques
1035,Intermarche,94,Express Cachan,Express_Cachan,94230 Cachan,6 Avenue Carnot-94230 Cachan,48.797248,2.330336,https://www.intermarche.com/magasins/09684/cachan-94230/infos-pratiques
1036,Intermarche,94,Super Champigny-sur-Marne,Super_Champigny-sur-Marne,94500 Champigny-sur-Marne,40 rue de Verdun-94500 Champigny-sur-Marne,48.815749,2.489405,https://www.intermarche.com/magasins/06495/champigny-sur-marne-94500/infos-pratiques
1037,Intermarche,94,Super Champigny-sur-Marne,Super_Champigny-sur-Marne,94500 Champigny-sur-Marne,6 Rue Germinal-94500 Champigny-sur-Marne,48.823523,2.509457,https://www.intermarche.com/magasins/06133/champigny-sur-marne-94500/infos-pratiques
1038,Intermarche,94,Super Choisy-le-Roi,Super_Choisy-le-Roi,94600 Choisy-le-Roi,36 Avenue de Lugo-94600 Choisy-le-Roi,48.769942,2.408823,https://www.intermarche.com/magasins/01522/choisy-le-roi-94600/infos-pratiques
1039,Intermarche,94,Super Fontenay-sous-bois,Super_Fontenay-sous-bois,94120 Fontenay-sous-bois,32 rue Roger Salengro-94120 Fontenay-sous-bois,48.849353,2.48903,https://www.intermarche.com/magasins/07169/fontenay-sous-bois-94120/infos-pratiques
1040,Intermarche,94,Super Fresnes,Super_Fresnes,94260 Fresnes,48 Avenue Paul Vaillant-Couturier-94260 Fresnes,48.760406,2.318194,https://www.intermarche.com/magasins/06126/fresnes-94260/infos-pratiques
1041,Intermarche,94,Super Gentilly,Super_Gentilly,94250 Gentilly,113 Avenue Raspail-94250 Gentilly,48.80998,2.343651,https://www.intermarche.com/magasins/09738/gentilly-94250/infos-pratiques
1042,Intermarche,94,Express Ivry Sur Seine,Express_Ivry_Sur_Seine,94200 Ivry Sur Seine,1bis Rue Barbes-94200 Ivry Sur Seine,48.818231,2.374903,https://www.intermarche.com/magasins/08986/ivry-sur-seine-94200/infos-pratiques
1043,Intermarche,94,Express Joinville-le-Pont,Express_Joinville-le-Pont,94340 Joinville-le-Pont,3 Avenue du Président Wilson-94340 Joinville-le-Pont,48.819545,2.474746,https://www.intermarche.com/magasins/10678/joinville-le-pont-94340/infos-pratiques
1044,Intermarche,94,Express Le Perreux sur marne,Express_Le_Perreux_sur_marne,94170 Le Perreux sur marne,221 avenue Pierre Brossolette-94170 Le Perreux sur marne,48.834372,2.516448,https://www.intermarche.com/magasins/07518/le-perreux-sur-marne-94170/infos-pratiques
1045,Intermarche,94,Super Le Perreux-sur-Marne,Super_Le_Perreux-sur-Marne,94170 Le Perreux-sur-Marne,160 boulevard Alsace-Lorraine-Rn 34-94170 Le Perreux-sur-Marne,48.851911,2.509582,https://www.intermarche.com/magasins/06806/le-perreux-sur-marne-94170/infos-pratiques
1046,Intermarche,94,Super Le Perreux Sur Marne,Super_Le_Perreux_Sur_Marne,94170 Le Perreux Sur Marne,221 Avenue Pierre Brossolette-94170 Le Perreux Sur Marne,48.83444,2.516438,https://www.intermarche.com/magasins/06806_1/le-perreux-sur-marne-94170/infos-pratiques
1047,Intermarche,94,Express Maisons Alfort,Express_Maisons_Alfort,94700 Maisons Alfort,12 avenue Gambetta-94700 Maisons Alfort,48.810078,2.436095,https://www.intermarche.com/magasins/06583/maisons-alfort-94700/infos-pratiques
1048,Intermarche,94,Express Maisons Alfort,Express_Maisons_Alfort,94700 Maisons Alfort,13 rue chevreul-94700 Maisons Alfort,48.809288,2.435603,https://www.intermarche.com/magasins/06583_2/maisons-alfort-94700/infos-pratiques
1049,Intermarche,94,Express Maisons-Alfort,Express_Maisons-Alfort,94700 Maisons-Alfort,17 Cours des Juilliottes-94700 Maisons-Alfort,48.80338,2.442634,https://www.intermarche.com/magasins/02330/maisons-alfort-94700/infos-pratiques
1050,Intermarche,94,Super Noiseau,Super_Noiseau,94880 Noiseau,1 3 Rue Sadi Carnot-94880 Noiseau,48.775689,2.551591,https://www.intermarche.com/magasins/06159/noiseau-94880/infos-pratiques
1051,Intermarche,75,Express Paris,Express_Paris,75020 Paris,255 Boulevard Davout-75020 Paris,48.86395,2.408437,https://www.intermarche.com/magasins/07389_3/paris-75020/infos-pratiques
1052,Intermarche,94,Express Thiais,Express_Thiais,94320 Thiais,53 Rue Hélène Muller-94320 Thiais,48.757653,2.397337,https://www.intermarche.com/magasins/09539/thiais-94320/infos-pratiques
1053,Intermarche,94,Super Villecresnes,Super_Villecresnes,94440 Villecresnes,Rue du salle-94440 Villecresnes,48.709147,2.526966,https://www.intermarche.com/magasins/06562/villecresnes-94440/infos-pratiques
1054,Intermarche,94,Super Villeneuve le Roi,Super_Villeneuve_le_Roi,94290 Villeneuve le Roi,32-38 avenue Le Foll-94290 Villeneuve le Roi,48.729728,2.430875,https://www.intermarche.com/magasins/06107/villeneuve-le-roi-94290/infos-pratiques
1055,Intermarche,94,Express Vincennes,Express_Vincennes,94300 Vincennes,38 rue de Strasbourg-94300 Vincennes,48.850475,2.438167,https://www.intermarche.com/magasins/02088/vincennes-94300/infos-pratiques
1056,Intermarche,94,Express Vincennes,Express_Vincennes,94300 Vincennes,38 rue de Strasbourg-94300 Vincennes,48.850475,2.438167,https://www.intermarche.com/magasins/07389_2/vincennes-94300/infos-pratiques
1057,Intermarche,94,Express Vincennes,Express_Vincennes,94300 Vincennes,5 rue de Strasbourg-94300 Vincennes,48.849072,2.437885,https://www.intermarche.com/magasins/07389/vincennes-94300/infos-pratiques
1058,Intermarche,95,Super Argenteuil,Super_Argenteuil,95100 Argenteuil,7 Rue Du 8 Mai 1945-95100 Argenteuil,48.94086,2.24753,https://www.intermarche.com/magasins/03897/argenteuil-95100/infos-pratiques
1059,Intermarche,95,Super Argenteuil,Super_Argenteuil,95100 Argenteuil,Route d'Enghien-Centre Commercial Joliot Curie-95100 Argenteuil,48.956671,2.282884,https://www.intermarche.com/magasins/03148/argenteuil-95100/infos-pratiques
1060,Intermarche,95,Delipop Bezons,Delipop_Bezons,95870 Bezons,6 mail Martin Luther King- Cœur de Ville-95870 Bezons,48.9286,2.216025,https://www.intermarche.com/magasins/03116_2/bezons-95870/infos-pratiques
1061,Intermarche,95,Super Bezons,Super_Bezons,95870 Bezons,75 avenue Gabriel Péri-95870 Bezons,48.931078,2.210677,https://www.intermarche.com/magasins/03116/bezons-95870/infos-pratiques
1062,Intermarche,95,Express Enghien les bains,Express_Enghien_les_bains,95880 Enghien les bains,6 rue des écoles-95880 Enghien les bains,48.969507,2.311359,https://www.intermarche.com/magasins/07371/enghien-les-bains-95880/infos-pratiques
1063,Intermarche,95,Express Ermont,Express_Ermont,95120 Ermont,224 rue du Général Leclerc-95120 Ermont,48.982111,2.270136,https://www.intermarche.com/magasins/07088/ermont-95120/infos-pratiques
1064,Intermarche,95,Express Jouy-le-Moutier,Express_Jouy-le-Moutier,95280 Jouy-le-Moutier,16 Place du Bien Être-95280 Jouy-le-Moutier,49.009938,2.041397,https://www.intermarche.com/magasins/08968/jouy-le-moutier-95280/infos-pratiques
1065,Intermarche,95,Super Mery-sur-Oise,Super_Mery-sur-Oise,95540 Mery-sur-Oise,Route de Pontoise-La Bonneville-95540 Mery-sur-Oise,49.060651,2.169703,https://www.intermarche.com/magasins/03117/mery-sur-oise-95540/infos-pratiques
1066,Intermarche,95,Super Montmagny,Super_Montmagny,95360 Montmagny,136 rue Jules Ferry-Centre Commercial les Sablons-95360 Montmagny,48.962316,2.338373,https://www.intermarche.com/magasins/03787/montmagny-95360/infos-pratiques
1067,Intermarche,95,Super Montmorency,Super_Montmorency,95160 Montmorency,112 avenue de Domont-95160 Montmorency,49.009142,2.313116,https://www.intermarche.com/magasins/03178/montmorency-95160/infos-pratiques
1068,Intermarche,95,Express St Gratien,Express_St_Gratien,95210 St Gratien,38 rue Soeur Angèle-95210 St Gratien,48.969964,2.288092,https://www.intermarche.com/magasins/07372/st-gratien-95210/infos-pratiques
1069,Intermarche,95,Express St Gratien,Express_St_Gratien,95210 St Gratien,38 rue soeur Angèle-95210 St Gratien,48.969963,2.288092,https://www.intermarche.com/magasins/07371_1/st-gratien-95210/infos-pratiques
1070,Intermarche,95,Super Vauréal,Super_Vaureal,95490 Vauréal,1 Place du Rendez-Vous-Zac De La Bussie-95490 Vauréal,49.033317,2.020951,https://www.intermarche.com/magasins/04985/vaureal-95490/infos-pratiques
1071,Intermarche,78,Super Breval,Super_Breval,78980 Breval,31 rue René Dhal-78980 Breval,48.945452,1.523568,https://www.intermarche.com/magasins/03124/breval-78980/infos-pratiques
1072,Intermarche,78,Super Buc,Super_Buc,78530 Buc,Avenue Morane Saulnier-Zi Le Haut Buc-78530 Buc,48.767519,2.118497,https://www.intermarche.com/magasins/03848/buc-78530/infos-pratiques
1073,Intermarche,78,Super Elancourt,Super_Elancourt,78990 Elancourt,Rue du Fond des Roches-Les 4 arbres-78990 Elancourt,48.773621,1.95341,https://www.intermarche.com/magasins/03299/elancourt-78990/infos-pratiques
1074,Intermarche,78,Super Freneuse,Super_Freneuse,78840 Freneuse,2 bis rue Charles de Gaulle-78840 Freneuse,49.039834,1.59416,https://www.intermarche.com/magasins/03758/freneuse-78840/infos-pratiques
1075,Intermarche,78,Express Houilles,Express_Houilles,78800 Houilles,14 avenue Charles de Gaulle-78800 Houilles,48.921377,2.185917,https://www.intermarche.com/magasins/04864/houilles-78800/infos-pratiques
1076,Intermarche,78,Super Jouars-Pontchartrain,Super_Jouars-Pontchartrain,78760 Jouars-Pontchartrain,4 A Rue des Artisans-D 912 - Lieudit La Bonde-78760 Jouars-Pontchartrain,48.805719,1.890646,https://www.intermarche.com/magasins/06675/jouars-pontchartrain-78760/infos-pratiques
1077,Intermarche,78,Super La Verrière,Super_La_Verriere,78320 La Verrière,21 avenue de Montfort-78320 La Verrière,48.753939,1.945428,https://www.intermarche.com/magasins/06362/la-verriere-78320/infos-pratiques
1078,Intermarche,78,Express Le Chesnay Rocquencourt,Express_Le_Chesnay_Rocquencourt,78150 Le Chesnay Rocquencourt,5 Avenue De Voluceau-78150 Le Chesnay Rocquencourt,48.836857,2.105963,https://www.intermarche.com/magasins/10944/le-chesnay-rocquencourt-78150/infos-pratiques
1079,Intermarche,78,Super Magny les Hameaux,Super_Magny_les_Hameaux,78114 Magny les Hameaux,Rue Vincent Van Gogh-La Chapelle La Coste-78114 Magny les Hameaux,48.725482,2.083256,https://www.intermarche.com/magasins/07045/magny-les-hameaux-78114/infos-pratiques
1080,Intermarche,78,Super Mantes La Jolie,Super_Mantes_La_Jolie,78200 Mantes La Jolie,16 18 Rue Jean Hoët-C Cial Les Bords De Seine-78200 Mantes La Jolie,48.996931,1.710845,https://www.intermarche.com/magasins/03878/mantes-la-jolie-78200/infos-pratiques
1081,Intermarche,78,Super Mareil-sur-Mauldre,Super_Mareil-sur-Mauldre,78124 Mareil-sur-Mauldre,Avenue de Chavoye-Place du vieux pressoir-78124 Mareil-sur-Mauldre,48.892932,1.873724,https://www.intermarche.com/magasins/03105/mareil-sur-mauldre-78124/infos-pratiques
1082,Intermarche,78,Hyper Maulette,Hyper_Maulette,78550 Maulette,Route de Gambais-78550 Maulette,48.800027,1.670413,https://www.intermarche.com/magasins/03223/maulette-78550/infos-pratiques
1083,Intermarche,78,Super Méré,Super_Mere,78490 Méré,17 Rue Roger Vannier-78490 Méré,48.782586,1.819042,https://www.intermarche.com/magasins/08966/mere-78490/infos-pratiques
1084,Intermarche,78,Super Orgeval,Super_Orgeval,78630 Orgeval,Route de 40 Sous-Rn 13-78630 Orgeval,48.92618,1.99011,https://www.intermarche.com/magasins/03121/orgeval-78630/infos-pratiques
1085,Intermarche,14,Contact Aunay Sur Odon,Contact_Aunay_Sur_Odon,14260 Aunay Sur Odon,Route De Villers Bocage-14260 Aunay Sur Odon,49.026377,-0.631694,https://www.intermarche.com/magasins/04746/aunay-sur-odon-14260/infos-pratiques
1086,Intermarche,14,Super Bernières-sur-Mer,Super_Bernieres-sur-Mer,14990 Bernières-sur-Mer,245 Voie du Débarquement-14990 Bernières-sur-Mer,49.334167,-0.417878,https://www.intermarche.com/magasins/04364/bernieres-sur-mer-14990/infos-pratiques
1087,Intermarche,14,Super Caen,Super_Caen,14000 Caen,69 Avenue du Capitaine Georges Guynemer-14000 Caen,49.169358,-0.345426,https://www.intermarche.com/magasins/04856/caen-14000/infos-pratiques
1088,Intermarche,14,Super Caumont-l'Eventé,Super_Caumont-l_Evente,14240 Caumont-l'Eventé,Route de Torigni-14240 Caumont-l'Eventé,49.088844,-0.816991,https://www.intermarche.com/magasins/04084/caumont-l'evente-14240/infos-pratiques
1089,Intermarche,14,Super Dives-Sur-Mer,Super_Dives-Sur-Mer,14160 Dives-Sur-Mer,Avenue des Résistants-ZAC des Grands Prés-14160 Dives-Sur-Mer,49.279173,-0.101988,https://www.intermarche.com/magasins/04540/dives-sur-mer-14160/infos-pratiques
