index,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive,lien_coord
708,Leclerc,40,Leclerc Aire-sur-l'Adour,Leclerc_Aire-sur-l'Adour, 40800 Aire-sur-l’Adour , 1668 Chemin de Perrot40800 Aire-sur-l’Adour ,43.722795,-0.26632,https://fd9-courses.leclercdrive.fr/magasin-793201-793201-aire-sur-ladour.aspx,http://maps.google.fr/maps?q=43.722795,-0.26632
709,Leclerc,40,Leclerc Saint-Paul-lès-Dax,Leclerc_Saint-Paul-lès-Dax, 40990 Saint-Paul-lès-Dax , 832 Boulevard Saint Vincent de Paul 40990 Saint-Paul-lès-Dax ,43.7277462,-1.042384,https://fd6-courses.leclercdrive.fr/magasin-014001-014001-saint-paul-les-dax.aspx,http://maps.google.fr/maps?q=43.7277462,-1.042384
710,Leclerc,40,Leclerc Saint-Pierre-du-Mont - Grand Moun,Leclerc_Saint-Pierre-du-Mont_-_Grand_Moun, 40280 Saint-Pierre-du-Mont , Zone Lubet 40280 Saint-Pierre-du-Mont ,43.867487,-0.483313,https://fd14-courses.leclercdrive.fr/magasin-044001-044001-saint-pierre-du-mont---grand-moun.aspx,http://maps.google.fr/maps?q=43.867487,-0.483313
711,Leclerc,40,Leclerc Saint-Vincent-de-Tyrosse,Leclerc_Saint-Vincent-de-Tyrosse, 40230 Saint-Vincent-de-Tyrosse , RN 1040230 Saint-Vincent-de-Tyrosse ,43.667569,-1.283512,https://fd16-courses.leclercdrive.fr/magasin-054001-054001-saint-vincent-de-tyrosse.aspx,http://maps.google.fr/maps?q=43.667569,-1.283512
712,Leclerc,64,Leclerc Aïcirits,Leclerc_Aïcirits, 64120 Aïcirits-Camou-Suhast , ZAC de Targa 64120 Aïcirits-Camou-Suhast ,43.332857,-1.016705,https://fd14-courses.leclercdrive.fr/magasin-146401-146401-aicirits.aspx,http://maps.google.fr/maps?q=43.332857,-1.016705
713,Leclerc,64,Leclerc Anglet,Leclerc_Anglet, 64600 Anglet , Rue de Latchague 64600 Anglet ,43.493906,-1.521703,https://fd1-courses.leclercdrive.fr/magasin-066411-066411-anglet.aspx,http://maps.google.fr/maps?q=43.493906,-1.521703
714,Leclerc,64,Leclerc Artix,Leclerc_Artix, 64170 Artix , 250 Av des Anciens Combattants d'Algérie 64170 Artix ,43.39167,-0.558886,https://fd12-courses.leclercdrive.fr/magasin-026401-026401-artix.aspx,http://maps.google.fr/maps?q=43.39167,-0.558886
715,Leclerc,64,Leclerc Bassussarry,Leclerc_Bassussarry, 64200 Bassussarry , Allée des champs 64200 Bassussarry ,43.44,-1.48667,https://fd10-courses.leclercdrive.fr/magasin-136401-136401-bassussarry.aspx,http://maps.google.fr/maps?q=43.44,-1.48667
716,Leclerc,64,Leclerc Biarritz,Leclerc_Biarritz, 64200 Biarritz , Zone d'Iraty 64200 Biarritz ,43.46305555,-1.53722222,https://fd10-courses.leclercdrive.fr/magasin-136402-136402-biarritz.aspx,http://maps.google.fr/maps?q=43.46305555,-1.53722222
717,Leclerc,47,Leclerc Agen,Leclerc_Agen, 47000 Agen , 357 Avenue du Général Leclerc 47000 Agen ,44.182825,0.622504,https://fd4-courses.leclercdrive.fr/magasin-074701-074701-agen.aspx,http://maps.google.fr/maps?q=44.182825,0.622504
718,Leclerc,47,Leclerc Bon-EncontreCastelculier,Leclerc_Bon-EncontreCastelculier, 47240 Bon-Encontre , RD 81347240 Bon-Encontre ,44.180805,0.67317,https://fd4-courses.leclercdrive.fr/magasin-074702-074702-bon-encontrecastelculier.aspx,http://maps.google.fr/maps?q=44.180805,0.67317
719,Leclerc,47,Leclerc Casteljaloux,Leclerc_Casteljaloux, 47700 Casteljaloux , Route de Marmande 47700 Casteljaloux ,44.32433,0.09642,https://fd16-courses.leclercdrive.fr/magasin-054701-054701-casteljaloux.aspx,http://maps.google.fr/maps?q=44.32433,0.09642
720,Leclerc,47,Leclerc Marmande - Route de Bordeaux,Leclerc_Marmande_-_Route_de_Bordeaux, 47200 Marmande , Route de Bordeaux 47200 Marmande ,44.51429,0.134025,https://fd13-courses.leclercdrive.fr/magasin-104711-104711-marmande---route-de-bordeaux.aspx,http://maps.google.fr/maps?q=44.51429,0.134025
721,Leclerc,47,Leclerc Marmande-Lolya,Leclerc_Marmande-Lolya, 47200 Marmande , 91 avenue des martyrs de la résistance 47200 Marmande ,44.516682,0.158379,https://fd13-courses.leclercdrive.fr/magasin-104701-104701-marmande-lolya.aspx,http://maps.google.fr/maps?q=44.516682,0.158379
722,Leclerc,47,Leclerc Tonneins,Leclerc_Tonneins, 47400 Tonneins , RD 813 47400 Tonneins ,44.400616,0.297512,https://fd9-courses.leclercdrive.fr/magasin-084701-084701-tonneins.aspx,http://maps.google.fr/maps?q=44.400616,0.297512
723,Leclerc,47,Leclerc Villeneuve-sur-Lot,Leclerc_Villeneuve-sur-Lot, 47300 Villeneuve-sur-Lot , Rue Henri Rol-Tanguy 47300 Villeneuve-sur-Lot ,44.41227,0.7351613,https://fd12-courses.leclercdrive.fr/magasin-064701-064701-villeneuve-sur-lot.aspx,http://maps.google.fr/maps?q=44.41227,0.7351613
724,Leclerc,64,Leclerc Lons,Leclerc_Lons, 64140 Lons , 118 Boulevard Charles de Gaulle 64140 Lons ,43.3166584,-0.4227517,https://fd10-courses.leclercdrive.fr/magasin-096411-096411-lons.aspx,http://maps.google.fr/maps?q=43.3166584,-0.4227517
725,Leclerc,64,Leclerc Mazères  Pau-Sud,Leclerc_Mazères__Pau-Sud, 64110 Mazères-Lezons , Avenue du Général de Gaulle64110 Mazères-Lezons ,43.280134,-0.359201,https://fd10-courses.leclercdrive.fr/magasin-096412-096412-mazeres-pau-sud.aspx,http://maps.google.fr/maps?q=43.280134,-0.359201
726,Leclerc,64,Montaury Anglet - Lockers,Montaury_Anglet_-_Lockers, 64600 Anglet , 56 avenue de Bayonne 64600 Anglet ,43.481874,-1.507242,https://fd1-courses.leclercdrive.fr/magasin-066402-066402-montaury-anglet---lockers.aspx,http://maps.google.fr/maps?q=43.481874,-1.507242
727,Leclerc,64,Leclerc Oloron,Leclerc_Oloron, 64400 Oloron-Sainte-Marie , Avenue Alexandre Fléming 64400 Oloron-Sainte-Marie ,43.19797689,-0.6166828,https://fd12-courses.leclercdrive.fr/magasin-086401-086401-oloron.aspx,http://maps.google.fr/maps?q=43.19797689,-0.6166828
728,Leclerc,64,Leclerc Orthez,Leclerc_Orthez, 64300 Orthez , Route de Bayonne 64300 Orthez ,43.488796,-0.80448,https://fd11-courses.leclercdrive.fr/magasin-036401-036401-orthez.aspx,http://maps.google.fr/maps?q=43.488796,-0.80448
729,Leclerc,64,Leclerc Pau Université,Leclerc_Pau_Université, 64000 Pau , Avenue Louis Sallenave 64000 Pau ,43.317763,-0.358794,https://fd10-courses.leclercdrive.fr/magasin-096401-096401-pau-universite.aspx,http://maps.google.fr/maps?q=43.317763,-0.358794
730,Leclerc,64,Leclerc Saint-Jean-de-Luz,Leclerc_Saint-Jean-de-Luz, 64500 Saint-Jean-de-Luz , 1 avenue Lahanchipia 64500 Saint-Jean-de-Luz ,43.402697,-1.632382,https://fd11-courses.leclercdrive.fr/magasin-076401-076401-saint-jean-de-luz.aspx,http://maps.google.fr/maps?q=43.402697,-1.632382
731,Leclerc,65,Leclerc Lourdes,Leclerc_Lourdes, 65100 Lourdes , 5 avenue François Abadie 65100 Lourdes ,43.1106841,-0.0394581,https://fd14-courses.leclercdrive.fr/magasin-026501-026501-lourdes.aspx,http://maps.google.fr/maps?q=43.1106841,-0.0394581
732,Leclerc,79,Leclerc Bessines  Niort,Leclerc_Bessines__Niort, 79000 Bessines , 38 rue des Charmes 79000 Bessines ,46.302229,-0.493312,https://fd3-courses.leclercdrive.fr/magasin-107911-107911-bessines-niort.aspx,http://maps.google.fr/maps?q=46.302229,-0.493312
733,Leclerc,79,Leclerc Bressuire,Leclerc_Bressuire, 79300 Bressuire , Route de Nantes 79300 Bressuire ,46.844563,-0.523953,https://fd6-courses.leclercdrive.fr/magasin-097901-097901-bressuire.aspx,http://maps.google.fr/maps?q=46.844563,-0.523953
734,Leclerc,79,Leclerc Mauléon,Leclerc_Mauléon, 79700 Mauléon , rue Firmin Landreau 79700 Mauléon ,46.9206,-0.7347,https://fd6-courses.leclercdrive.fr/magasin-097902-097902-mauleon.aspx,http://maps.google.fr/maps?q=46.9206,-0.7347
735,Leclerc,79,Leclerc Niort Centre ville,Leclerc_Niort_Centre_ville, 79000 Niort , 68 rue de Fontenay 79000 Niort ,46.3297772,-0.469161,https://fd13-courses.leclercdrive.fr/magasin-077901-077901-niort-centre-ville.aspx,http://maps.google.fr/maps?q=46.3297772,-0.469161
736,Leclerc,79,Leclerc Niort Mendès France,Leclerc_Niort_Mendès_France, 79000 Niort , 2 Rue Jean-François Cail 79000 Niort ,46.331506,-0.411751,https://fd3-courses.leclercdrive.fr/magasin-107901-107901-niort-mendes-france.aspx,http://maps.google.fr/maps?q=46.331506,-0.411751
737,Leclerc,79,Leclerc Parthenay,Leclerc_Parthenay, 79200 Parthenay , 53 rue Léonard de Vinci 79200 Parthenay ,46.649086,-0.223857,https://fd14-courses.leclercdrive.fr/magasin-087901-087901-parthenay.aspx,http://maps.google.fr/maps?q=46.649086,-0.223857
738,Leclerc,79,Leclerc Thouars,Leclerc_Thouars, 79104 Thouars , Avenue Emile Zola Sainte Verge 79104 Thouars ,46.997019,-0.206996,https://fd13-courses.leclercdrive.fr/magasin-047901-047901-thouars.aspx,http://maps.google.fr/maps?q=46.997019,-0.206996
739,Leclerc,85,Leclerc Chantonnay,Leclerc_Chantonnay, 85110 Chantonnay , ZI Polaris 85110 Chantonnay ,46.7002,-1.051705,https://fd14-courses.leclercdrive.fr/magasin-208501-208501-chantonnay.aspx,http://maps.google.fr/maps?q=46.7002,-1.051705
740,Leclerc,86,Leclerc Jardres  Chauvigny,Leclerc_Jardres__Chauvigny, 86800 Jardres , 151 RN La Carte 86800 Jardres ,46.569228,0.617836,https://fd12-courses.leclercdrive.fr/magasin-118601-118601-jardres-chauvigny.aspx,http://maps.google.fr/maps?q=46.569228,0.617836
741,Leclerc,86,Leclerc Montmorillon,Leclerc_Montmorillon, 86500 Montmorillon , 2 avenue de Provence 86500 Montmorillon ,46.417534,0.852136,https://fd13-courses.leclercdrive.fr/magasin-108601-108601-montmorillon.aspx,http://maps.google.fr/maps?q=46.417534,0.852136
742,Leclerc,86,Leclerc Poitiers Nord,Leclerc_Poitiers_Nord, 86000 Poitiers , 208-212 avenue de Paris 86000 Poitiers ,46.6124,0.3496,https://fd7-courses.leclercdrive.fr/magasin-068601-068601-poitiers-nord.aspx,http://maps.google.fr/maps?q=46.6124,0.3496
743,Leclerc,86,Leclerc Poitiers Saint-Benoît,Leclerc_Poitiers_Saint-Benoît, 86000 Poitiers , 93 route de Gençay 86000 Poitiers ,46.565972,0.35727,https://fd1-courses.leclercdrive.fr/magasin-038601-038601-poitiers-saint-benoit.aspx,http://maps.google.fr/maps?q=46.565972,0.35727
744,Leclerc,86,Leclerc Relais Poitiers Carnot,Leclerc_Relais_Poitiers_Carnot, 86000 Poitiers , 8 rue Sadi Carnot 86000 Poitiers ,46.579998,0.339152,https://fd1-courses.leclercdrive.fr/magasin-038602-038602-relais-poitiers-carnot.aspx,http://maps.google.fr/maps?q=46.579998,0.339152
745,Leclerc,87,Leclerc Limoges - Nord,Leclerc_Limoges_-_Nord, 87280 Limoges , Rue Henri Giffard ZI Nord 87280 Limoges ,45.868383,1.270478,https://fd5-courses.leclercdrive.fr/magasin-028711-028711-limoges---nord.aspx,http://maps.google.fr/maps?q=45.868383,1.270478
746,Leclerc,87,Leclerc Limoges - Sud,Leclerc_Limoges_-_Sud, 87000 Limoges , 404 rue de Toulouse 87000 Limoges ,45.80271,1.291893,https://fd5-courses.leclercdrive.fr/magasin-028701-028701-limoges---sud.aspx,http://maps.google.fr/maps?q=45.80271,1.291893
747,Leclerc,87,Leclerc Saint-Junien,Leclerc_Saint-Junien, 87000 Saint-Junien , Avenue d'Oradour-Sur-Glane 87000 Saint-Junien ,45.89599,0.916167,https://fd11-courses.leclercdrive.fr/magasin-048701-048701-saint-junien.aspx,http://maps.google.fr/maps?q=45.89599,0.916167
748,Leclerc,09,Leclerc Foix,Leclerc_Foix, 09000 Foix , 8 rue Victor Hugo 09000 Foix ,42.945758,1.6258,https://fd9-courses.leclercdrive.fr/magasin-020901-020901-foix.aspx,http://maps.google.fr/maps?q=42.945758,1.6258
749,Leclerc,09,Leclerc Saint-Jean-du-Falga,Leclerc_Saint-Jean-du-Falga, 09100 Saint-Jean-du-Falga , 9 rue 1000 Hommes 09100 Saint-Jean-du-Falga ,43.096089,1.625997,https://fd9-courses.leclercdrive.fr/magasin-010901-010901-saint-jean-du-falga.aspx,http://maps.google.fr/maps?q=43.096089,1.625997
750,Leclerc,11,Leclerc Carcassonne Est - La Cité,Leclerc_Carcassonne_Est_-_La_Cité, 11000 Carcassonne , 9000 avenue du 3eme RPIMA 11000 Carcassonne ,43.205827,2.386987,https://fd2-courses.leclercdrive.fr/magasin-021111-021111-carcassonne-est---la-cite.aspx,http://maps.google.fr/maps?q=43.205827,2.386987
751,Leclerc,66,Leclerc Elne,Leclerc_Elne, 66200 Elne , 1 Rue barthelemy Thimonnier 66200 Elne ,42.607389,2.982729,https://fd6-courses.leclercdrive.fr/magasin-036611-036611-elne.aspx,http://maps.google.fr/maps?q=42.607389,2.982729
752,Leclerc,31,Leclerc Estancarbon  Saint-Gaudens,Leclerc_Estancarbon__Saint-Gaudens, 31800 Estancarbon , 10 avenue du Cagire 31800 Estancarbon ,43.1172222,0.76222222,https://fd12-courses.leclercdrive.fr/magasin-133101-133101-estancarbon-saint-gaudens.aspx,http://maps.google.fr/maps?q=43.1172222,0.76222222
753,Leclerc,11,Leclerc Limoux,Leclerc_Limoux, 11300 Limoux , 1 Rue Georges Guynemer 11300 Limoux ,43.073081,2.223675,https://fd13-courses.leclercdrive.fr/magasin-011101-011101-limoux.aspx,http://maps.google.fr/maps?q=43.073081,2.223675
754,Leclerc,31,Leclerc Saint-Lys,Leclerc_Saint-Lys, 31470 Saint-Lys , 615 route de Toulouse 31470 Saint-Lys ,43.51798,1.18074,https://fd7-courses.leclercdrive.fr/magasin-163101-163101-saint-lys.aspx,http://maps.google.fr/maps?q=43.51798,1.18074
755,Leclerc,11,Leclerc Carcassonne,Leclerc_Carcassonne, 11000 Carcassonne , Route de Toulouse 11000 Carcassonne ,43.228503,2.327659,https://fd2-courses.leclercdrive.fr/magasin-021101-021101-carcassonne.aspx,http://maps.google.fr/maps?q=43.228503,2.327659
756,Leclerc,11,Leclerc Narbonne,Leclerc_Narbonne, 11100 Narbonne , 2 impasse Louis Delage 11100 Narbonne ,43.161717,2.983852,https://fd8-courses.leclercdrive.fr/magasin-031101-031101-narbonne.aspx,http://maps.google.fr/maps?q=43.161717,2.983852
757,Leclerc,11,Leclerc Sigean,Leclerc_Sigean, 11130 Sigean , 4 rue du Peryou 11130 Sigean ,43.0319643,2.9621278,https://fd8-courses.leclercdrive.fr/magasin-031102-031102-sigean.aspx,http://maps.google.fr/maps?q=43.0319643,2.9621278
758,Leclerc,31,Leclerc Montaudran,Leclerc_Montaudran, 31400 Toulouse , 170 avenue de Lespinet 31400 Toulouse ,43.57361,1.47361,https://fd7-courses.leclercdrive.fr/magasin-123111-123111-montaudran.aspx,http://maps.google.fr/maps?q=43.57361,1.47361
759,Leclerc,66,Leclerc Perpignan Sud,Leclerc_Perpignan_Sud, 66000 Perpignan , 140 Avenue Victor Dalbiez 66000 Perpignan ,42.687704,2.884619,https://fd11-courses.leclercdrive.fr/magasin-016601-016601-perpignan-sud.aspx,http://maps.google.fr/maps?q=42.687704,2.884619
760,Leclerc,34,Leclerc Pézenas,Leclerc_Pézenas, 34120 Pézenas , 6 Rue des Frères Bouillon 34120 Pézenas ,43.447186,3.410345,https://fd12-courses.leclercdrive.fr/magasin-813401-813401-pezenas.aspx,http://maps.google.fr/maps?q=43.447186,3.410345
761,Leclerc,81,Leclerc Relais Mazamet-Gambetta,Leclerc_Relais_Mazamet-Gambetta, 81200 Mazamet , 14 Place Gambetta 81200 Mazamet ,43.4912012,2.3753889,https://fd11-courses.leclercdrive.fr/magasin-058102-058102-relais-mazamet-gambetta.aspx,http://maps.google.fr/maps?q=43.4912012,2.3753889
762,Leclerc,34,Leclerc Relais Montpellier-Carnot,Leclerc_Relais_Montpellier-Carnot, 34000 Montpellier , 3 Place Carnot 34000 Montpellier ,43.6033509,3.882366,https://fd3-courses.leclercdrive.fr/magasin-093412-093412-relais-montpellier-carnot.aspx,http://maps.google.fr/maps?q=43.6033509,3.882366
763,Leclerc,34,Leclerc Relais Montpellier-Courreau,Leclerc_Relais_Montpellier-Courreau, 34000 Montpellier , 43 Rue du Faubourg du Courreau 34000 Montpellier ,43.6083848,3.869547,https://fd3-courses.leclercdrive.fr/magasin-093413-093413-relais-montpellier-courreau.aspx,http://maps.google.fr/maps?q=43.6083848,3.869547
764,Leclerc,31,Leclerc Saint-Orens-de-Gameville,Leclerc_Saint-Orens-de-Gameville, 31650 Saint Orens de Gameville , 5 Allée des Champs Pinsons 31650 Saint Orens de Gameville ,43.56624,1.519156,https://fd7-courses.leclercdrive.fr/magasin-123121-123121-saint-orens-de-gameville.aspx,http://maps.google.fr/maps?q=43.56624,1.519156
765,Leclerc,12,Leclerc Millau,Leclerc_Millau, 12100 Millau , 615 avenue de l'Europe 12100 Millau ,44.088555,3.053273,https://fd12-courses.leclercdrive.fr/magasin-051201-051201-millau.aspx,http://maps.google.fr/maps?q=44.088555,3.053273
766,Leclerc,12,Leclerc Onet-le-Château  Comtal,Leclerc_Onet-le-Château__Comtal, 12850 Onet-le-Château , Pôle commercial Comtal Sud 12850 Onet-le-Château ,44.392756,2.602944,https://fd5-courses.leclercdrive.fr/magasin-021202-021202-onet-le-chateau-comtal.aspx,http://maps.google.fr/maps?q=44.392756,2.602944
767,Leclerc,12,Leclerc Rodez Saint-Eloi,Leclerc_Rodez_Saint-Eloi, 12000 Rodez , 10 bis avenue de la gineste 12000 Rodez ,44.362466,2.573065,https://fd5-courses.leclercdrive.fr/magasin-021201-021201-rodez-saint-eloi.aspx,http://maps.google.fr/maps?q=44.362466,2.573065
768,Leclerc,12,Leclerc Villefranche-de-Rouergue,Leclerc_Villefranche-de-Rouergue, 12200 Villefranche-de-Rouergue , Route de Montauban 12200 Villefranche-de-Rouergue ,44.360955,2.004179,https://fd9-courses.leclercdrive.fr/magasin-031201-031201-villefranche-de-rouergue.aspx,http://maps.google.fr/maps?q=44.360955,2.004179
769,Leclerc,81,Leclerc Lavaur,Leclerc_Lavaur, 81500 Lavaur , 38 avenue Jacques Besse 81500 Lavaur ,43.706291,1.817036,https://fd3-courses.leclercdrive.fr/magasin-048111-048111-lavaur.aspx,http://maps.google.fr/maps?q=43.706291,1.817036
770,Leclerc,34,Leclerc Le Bosc - Lodève,Leclerc_Le_Bosc_-_Lodève, 34700 Le Bosc - Lodeve , ZAE de la Méridienne 34700 Le Bosc - Lodeve ,43.688735,3.356404,https://fd9-courses.leclercdrive.fr/magasin-113402-113402-le-bosc---lodeve.aspx,http://maps.google.fr/maps?q=43.688735,3.356404
771,Leclerc,81,Leclerc Lescure d'Albigeois,Leclerc_Lescure_d'Albigeois, 81380 Lescure d'Albigeois , Route de Carmaux 81380 Lescure d'Albigeois ,43.95603,2.15403,https://fd7-courses.leclercdrive.fr/magasin-028101-028101-lescure-dalbigeois.aspx,http://maps.google.fr/maps?q=43.95603,2.15403
772,Leclerc,13,Leclerc Marignane,Leclerc_Marignane, 13700 Marignane , Chemin Saint-Pierre 13700 Marignane ,43.411973,5.208364,https://fd1-courses.leclercdrive.fr/magasin-211301-211301-marignane.aspx,http://maps.google.fr/maps?q=43.411973,5.208364
773,Leclerc,30,Leclerc Les Angles  Avignon,Leclerc_Les_Angles__Avignon, 30133 Les Angles , 500 avenue de Grand Angles 30133 Les Angles ,43.96233,4.74217,https://fd7-courses.leclercdrive.fr/magasin-053001-053001-les-angles-avignon.aspx,http://maps.google.fr/maps?q=43.96233,4.74217
774,Leclerc,30,Leclerc Nîmes Kennedy,Leclerc_Nîmes_Kennedy, 30000 Nîmes , 3192 Avenue Kennedy 30000 Nîmes ,43.818092,4.317756,https://fd10-courses.leclercdrive.fr/magasin-023011-023011-nimes-kennedy.aspx,http://maps.google.fr/maps?q=43.818092,4.317756
775,Leclerc,30,Leclerc Nîmes Mas des Abeilles,Leclerc_Nîmes_Mas_des_Abeilles, 30000 Nîmes , 120 Chemin du Mas Flechier 30000 Nîmes ,43.81555,4.36972222,https://fd10-courses.leclercdrive.fr/magasin-023001-023001-nimes-mas-des-abeilles.aspx,http://maps.google.fr/maps?q=43.81555,4.36972222
776,Leclerc,30,Leclerc Relais Nîmes Rue de la Madeleine,Leclerc_Relais_Nîmes_Rue_de_la_Madeleine, 30000 Nîmes , 28 Rue de la Madeleine 30000 Nîmes ,43.837502,4.357652,https://fd10-courses.leclercdrive.fr/magasin-023012-023012-relais-nimes-rue-de-la-madeleine.aspx,http://maps.google.fr/maps?q=43.837502,4.357652
777,Leclerc,13,Leclerc La Ciotat,Leclerc_La_Ciotat, 13600 La Ciotat , 93 Avenue de la Plaine Brunette 13600 La Ciotat ,43.200979,5.594877,https://fd8-courses.leclercdrive.fr/magasin-118311-118311-la-ciotat.aspx,http://maps.google.fr/maps?q=43.200979,5.594877
778,Leclerc,13,Leclerc Marseille Sormiou,Leclerc_Marseille_Sormiou, 13009 Marseille , Chemin du Roy d'Espagne 13009 Marseille ,43.23398,5.4009,https://fd1-courses.leclercdrive.fr/magasin-031301-031301-marseille-sormiou.aspx,http://maps.google.fr/maps?q=43.23398,5.4009
779,Leclerc,31,Leclerc Balma,Leclerc_Balma, 31130 Balma , 90 route de Castres 31130 Balma ,43.590128,1.511275,https://fd7-courses.leclercdrive.fr/magasin-123101-123101-balma.aspx,http://maps.google.fr/maps?q=43.590128,1.511275
780,Leclerc,31,Leclerc Blagnac,Leclerc_Blagnac, 31700 Blagnac , 2 allée Emile Zola 31700 Blagnac ,43.645827,1.372089,https://fd8-courses.leclercdrive.fr/magasin-143111-143111-blagnac.aspx,http://maps.google.fr/maps?q=43.645827,1.372089
781,Leclerc,31,Leclerc Bruguières,Leclerc_Bruguières, 31150 Bruguières , 5 rue Gutenberg 31150 Bruguières ,43.72028,1.398203,https://fd8-courses.leclercdrive.fr/magasin-143101-143101-bruguieres.aspx,http://maps.google.fr/maps?q=43.72028,1.398203
782,Leclerc,31,Leclerc Fronton,Leclerc_Fronton, 31620 Fronton , 25 Chemin du Buguet 31620 Fronton ,43.831412,1.39267,https://fd7-courses.leclercdrive.fr/magasin-073103-073103-fronton.aspx,http://maps.google.fr/maps?q=43.831412,1.39267
783,Leclerc,31,Leclerc Roques-sur-Garonne  Toulouse,Leclerc_Roques-sur-Garonne__Toulouse, 31120 Roques-sur-Garonne , 3 allée de Fraixinet 31120 Roques-sur-Garonne ,43.512783,1.368463,https://fd4-courses.leclercdrive.fr/magasin-103101-103101-roques-sur-garonne-toulouse.aspx,http://maps.google.fr/maps?q=43.512783,1.368463
784,Leclerc,31,Leclerc Rouffiac  Toulouse,Leclerc_Rouffiac__Toulouse, 31180 Rouffiac Tolosan , RN 88 Route d Albi 31180 Rouffiac Tolosan ,43.667965,1.516457,https://fd4-courses.leclercdrive.fr/magasin-153101-153101-rouffiac-toulouse.aspx,http://maps.google.fr/maps?q=43.667965,1.516457
785,Leclerc,31,Leclerc Villemur-sur-Tarn,Leclerc_Villemur-sur-Tarn, 31340 Villemur-sur-Tarn , 59 Zone Pechnauquie Nord 31340 Villemur-sur-Tarn ,43.84677,1.494534,https://fd7-courses.leclercdrive.fr/magasin-073101-073101-villemur-sur-tarn.aspx,http://maps.google.fr/maps?q=43.84677,1.494534
786,Leclerc,82,Leclerc Castelsarrasin,Leclerc_Castelsarrasin, 82100 Castelsarrasin , 365 chemin de l'Artel 82100 Castelsarrasin ,44.06444444,1.10083333,https://fd16-courses.leclercdrive.fr/magasin-028201-028201-castelsarrasin.aspx,http://maps.google.fr/maps?q=44.06444444,1.10083333
787,Leclerc,81,Leclerc Saint-Sulpice-La-Pointe,Leclerc_Saint-Sulpice-La-Pointe, 81370 Saint-Sulpice-La-Pointe , 450 avenue des Terres Noires 81370 Saint-Sulpice-La-Pointe ,43.771334,1.675141,https://fd14-courses.leclercdrive.fr/magasin-038102-038102-saint-sulpice-la-pointe.aspx,http://maps.google.fr/maps?q=43.771334,1.675141
788,Leclerc,32,Leclerc Auch,Leclerc_Auch, 32000 Auch , Lieu dit Clarac 32000 Auch ,43.666397,0.592318,https://fd14-courses.leclercdrive.fr/magasin-033201-033201-auch.aspx,http://maps.google.fr/maps?q=43.666397,0.592318
789,Leclerc,34,Leclerc Clermont l'Hérault - La Salamane,Leclerc_Clermont_l'Hérault_-_La_Salamane, 34800 Clermont l'Hérault , Route de Canet 34800 Clermont l'Hérault ,43.609141,3.466659,https://fd9-courses.leclercdrive.fr/magasin-113401-113401-clermont-lherault---la-salamane.aspx,http://maps.google.fr/maps?q=43.609141,3.466659
790,Leclerc,34,Leclerc Le Crès  Montpellier,Leclerc_Le_Crès__Montpellier, 34920 Le Crès , CD112 ZAC Maumarin 34920 Le Crès ,43.660089,3.935287,https://fd3-courses.leclercdrive.fr/magasin-093401-093401-le-cres-montpellier.aspx,http://maps.google.fr/maps?q=43.660089,3.935287
791,Leclerc,34,Leclerc Lunel,Leclerc_Lunel, 34400 Lunel , 104 rue des fournels 34400 Lunel ,43.678879,4.115968,https://fd14-courses.leclercdrive.fr/magasin-053401-053401-lunel.aspx,http://maps.google.fr/maps?q=43.678879,4.115968
792,Leclerc,34,Leclerc Montpellier Garosud,Leclerc_Montpellier_Garosud, 34970 Lattes , Rue du Pont de Guerre 34970 Lattes ,43.57495,3.869483,https://fd3-courses.leclercdrive.fr/magasin-093411-093411-montpellier-garosud.aspx,http://maps.google.fr/maps?q=43.57495,3.869483
793,Leclerc,34,Leclerc Montpellier Pierres Vives,Leclerc_Montpellier_Pierres_Vives, 34080 Montpellier , 890 Rue Favre de Saint Castor 34080 Montpellier ,43.621944,3.823522,https://fd3-courses.leclercdrive.fr/magasin-093421-093421-montpellier-pierres-vives.aspx,http://maps.google.fr/maps?q=43.621944,3.823522
794,Leclerc,34,Leclerc Villeneuve-lès-Béziers - Capiscol,Leclerc_Villeneuve-lès-Béziers_-_Capiscol, 34420 Villeneuve les Béziers , 1 rue du Saint Victor 34420 Villeneuve les Béziers ,43.332147,3.276833,https://fd12-courses.leclercdrive.fr/magasin-033401-033401-villeneuve-les-beziers---capiscol.aspx,http://maps.google.fr/maps?q=43.332147,3.276833
795,Leclerc,46,Leclerc Biars sur Cere,Leclerc_Biars_sur_Cere, 46130 Biars-sur-Cère , 66 Avenue de la République 46130 Biars-sur-Cère ,44.925514,1.84455,https://fd10-courses.leclercdrive.fr/magasin-044601-044601-biars-sur-cere.aspx,http://maps.google.fr/maps?q=44.925514,1.84455
796,Leclerc,46,Leclerc Cahors,Leclerc_Cahors, 46000 Cahors , ZAC De Laberaudie 46000 Cahors ,44.463114,1.422569,https://fd12-courses.leclercdrive.fr/magasin-024601-024601-cahors.aspx,http://maps.google.fr/maps?q=44.463114,1.422569
797,Leclerc,65,Leclerc Orleix,Leclerc_Orleix, 65800 ORLEIX , Route d'Auch 65800 ORLEIX ,43.26779,0.106076,https://fd3-courses.leclercdrive.fr/magasin-056502-056502-orleix.aspx,http://maps.google.fr/maps?q=43.26779,0.106076
