92,SuperU,14,Super U CAEN BEAULIEU,Super_U_CAEN_BEAULIEU,14000 CAEN,7 RUE ROBERT KASKOREFF ZAC DE BEAULIEU14000 CAEN,49.18317032,-0.400318,https://www.coursesu.com/?store=21481
93,SuperU,14,Super U COLOMBELLES ,Super_U_COLOMBELLES_,14460 COLOMBELLES,RD 403 CENTRE COMMERCIAL LE LIBERA14460 COLOMBELLES,49.18917847,-0.29917699,https://www.coursesu.com/?store=22550
94,SuperU,14,Super U CONDE EN NORMANDIE,Super_U_CONDE_EN_NORMANDIE,14110 CONDE EN NORMANDIE,RUE SAINT JACQUES RUE SAINT JACQUES14110 CONDE EN NORMANDIE,48.85623932,-0.53891999,https://www.coursesu.com/?store=22140
95,SuperU,14,Super U DOZULE,Super_U_DOZULE,14430 DOZULE,20 GRANDE RUE 14430 DOZULE,49.23345184,-0.03849,https://www.coursesu.com/?store=21244
96,SuperU,14,Super U HEROUVILLE,Super_U_HEROUVILLE,14200 HEROUVILLE ST CLAIR,31 Boulevard De La Paix 14200 HEROUVILLE ST CLAIR,49.18729401,-0.334472,https://www.coursesu.com/?store=24294
97,SuperU,14,Super U IFS,Super_U_IFS,14123 IFS,AVENUE JEAN VILAR ZAC DU HOGUET14123 IFS,49.14992905,-0.35075,https://www.coursesu.com/?store=27439
98,SuperU,14,Super U LE HOM (THURY),Super_U_LE_HOM__THURY_,14220 LE HOM,BOULEVARD DE LA FLECHE THURY HARCOURT14220 LE HOM,48.9806366,-0.47589001,https://www.coursesu.com/?store=22259
99,SuperU,14,Super U LE MOLAY LITTRY ,Super_U_LE_MOLAY_LITTRY_,14330 LE MOLAY LITTRY,RUE DE LA GARE 14330 LE MOLAY LITTRY,49.24565887,-0.87519997,https://www.coursesu.com/?store=21325
100,SuperU,14,Super U MONDEVILLE,Super_U_MONDEVILLE,14120 MONDEVILLE,7 RUE EMILE ZOLA 14120 MONDEVILLE,49.17361069,-0.327806,https://www.coursesu.com/?store=22720
101,SuperU,14,Super U OUILLY LE VICOMTE,Super_U_OUILLY_LE_VICOMTE,14100 OUILLY LE VICOMTE,ROUTE DE COQUAINVILLIERS ZONE INDUSTRIELLE LA VALLEE14100 OUILLY LE VICOMTE,49.17153168,0.21483999,https://www.coursesu.com/?store=25223
102,SuperU,14,Super U SALINE TROARN,Super_U_SALINE_TROARN,14670 SALINE,ROUTE DE ROUEN TROARN14670 SALINE,49.17937851,-0.19034,https://www.coursesu.com/?store=22305
103,SuperU,14,Super U ST CONTEST ,Super_U_ST_CONTEST_,14280 ST CONTEST,7 RUE DU CLOS BARBEY ZONE D ACTIVITE LE CLOS BARBEY14280 ST CONTEST,49.20045853,-0.39645001,https://www.coursesu.com/?store=22291
104,SuperU,14,U Express BAYEUX,U_Express_BAYEUX,14400 BAYEUX,54 B RUE SAINT PATRICE 14400 BAYEUX,49.28089905,-0.71432,https://www.coursesu.com/?store=21333
105,SuperU,15,Super U YDES,Super_U_YDES,15210 YDES,Avenue Roger Besse 15210 YDES,45.34091187,2.43403006,https://www.coursesu.com/?store=95150
106,SuperU,16,Super U CHABANAIS,Super_U_CHABANAIS,16150 CHABANAIS,Rue Du Moulin De Bouchaud Za De Chassat16150 CHABANAIS,45.88121033,0.73750001,https://www.coursesu.com/?store=35886
107,SuperU,16,Super U CHATEAUNEUF/CHARENTE ,Super_U_CHATEAUNEUF_CHARENTE_,16120 CHATEAUNEUF/CHARENTE,21 Za De L'Etang 16120 CHATEAUNEUF/CHARENTE,45.589206,-0.047647,https://www.coursesu.com/?store=35258
108,SuperU,16,Super U LA COURONNE,Super_U_LA_COURONNE,16400 LA COURONNE,96 Avenue De La Gare .16400 LA COURONNE,45.60674286,0.090242,https://www.coursesu.com/?store=32072
109,SuperU,16,Super U MANSLE,Super_U_MANSLE,16230 MANSLE,Rue Grange Du Chapitre .16230 MANSLE,45.87443542,0.18009999,https://www.coursesu.com/?store=32076
110,SuperU,16,Super U MONTMOREAU,Super_U_MONTMOREAU,16190 MONTMOREAU,58 Avenue De L Angoumois .16190 MONTMOREAU,45.40309525,0.134727,https://www.coursesu.com/?store=32078
111,SuperU,16,Super U ROUILLAC,Super_U_ROUILLAC,16170 ROUILLAC,Route De Genac 16170 ROUILLAC,45.77658081,-0.06106,https://www.coursesu.com/?store=35118
112,SuperU,16,Super U ST-YRIEIX-SUR-CHARENTE,Super_U_ST-YRIEIX-SUR-CHARENTE,16710 ST YRIEX SUR CHARENTE,183 Rue De St Jean D Angely .16710 ST YRIEX SUR CHARENTE,45.67340851,0.12483,https://www.coursesu.com/?store=34192
113,SuperU,16,Super U VILLEBOIS-LAVALETTE,Super_U_VILLEBOIS-LAVALETTE,16320 VILLEBOIS LAVALETTE,Zac De Sigalaud 16320 VILLEBOIS LAVALETTE,45.49039841,0.27513,https://www.coursesu.com/?store=35762
114,SuperU,16,U Express JARNAC,U_Express_JARNAC,16200 JARNAC,AVENUE D ECOSSE 16200 JARNAC,45.69123459,-0.17315701,https://www.coursesu.com/?store=32071
115,SuperU,16,U Express ROUMAZIÈRES,U_Express_ROUMAZIÈRES,16270 TERRES DE HAUTE CHARENTE,RUE DES PALEINES .16270 TERRES DE HAUTE CHARENTE,45.8827095,0.58263999,https://www.coursesu.com/?store=34185
116,SuperU,17,Hyper U LA ROCHELLE,Hyper_U_LA_ROCHELLE,17138 PUILBOREAU,Route De Nantes Beaulieu Bp 13317138 PUILBOREAU,46.17504883,-1.11856997,https://www.coursesu.com/?store=31433
117,SuperU,17,Hyper U SAINTES,Hyper_U_SAINTES,17100 SAINTES,COURS MARECHAL LECLERC 17100 SAINTES,45.75328827,-0.65154999,https://www.coursesu.com/?store=31442
118,SuperU,17,Super U ARVERT,Super_U_ARVERT,17530 ARVERT,107 AVENUE DE L ETRADE MOULIN JUSTICES17530 ARVERT,45.7543602,-1.13878,https://www.coursesu.com/?store=32064
119,SuperU,17,Super U COZES,Super_U_COZES,17120 COZES,8 RUE DES CHENES .17120 COZES,45.58557129,-0.83533001,https://www.coursesu.com/?store=32068
120,SuperU,17,Super U ECHILLAIS,Super_U_ECHILLAIS,17620 ECHILLAIS,Rue De La Pouline Zone Artisanale De La Pimale17620 ECHILLAIS,45.90557861,-0.96447003,https://www.coursesu.com/?store=35822
121,SuperU,17,Super U FOURAS,Super_U_FOURAS,17450 FOURAS,9 RUE DIEU ME GARDE 17450 FOURAS,45.99084854,-1.07618999,https://www.coursesu.com/?store=30889
122,SuperU,17,Super U GEMOZAC,Super_U_GEMOZAC,17260 GEMOZAC,Route De Saintes Zone Artisanale Pied Sec17260 GEMOZAC,45.5751915,-0.67809999,https://www.coursesu.com/?store=35398
123,SuperU,17,Super U LE CHATEAU-D'OLERON,Super_U_LE_CHATEAU-D_OLERON,17480 LE CHATEAU D'OLERON,15 Avenue D'Antioche 17480 LE CHATEAU D'OLERON,45.89180756,-1.22385502,https://www.coursesu.com/?store=37137
124,SuperU,17,Super U MARANS,Super_U_MARANS,17230 MARANS,1 B Rue D Aligre 17230 MARANS,46.3131218,-0.99125999,https://www.coursesu.com/?store=37528
125,SuperU,17,Super U MIRAMBEAU,Super_U_MIRAMBEAU,17150 MIRAMBEAU,109 Avenue De La Republique 17150 MIRAMBEAU,45.37784576,-0.56943101,https://www.coursesu.com/?store=35665
126,SuperU,17,Super U NIEUL-SUR-MER,Super_U_NIEUL-SUR-MER,17137 NIEUL SUR MER,Avenue Du Grand Large Zone Centre Commercial Fief Arnaud17137 NIEUL SUR MER,46.20228958,-1.17569995,https://www.coursesu.com/?store=38181
127,SuperU,17,Super U ROYAN,Super_U_ROYAN,17200 ROYAN,Boulevard Du Colonel Baillet Super U17200 ROYAN,45.62937927,-1.03881001,https://www.coursesu.com/?store=32082
128,SuperU,17,Super U SAUJON,Super_U_SAUJON,17600 SAUJON,9 Route De Saintes 17600 SAUJON,45.67971039,-0.91553003,https://www.coursesu.com/?store=35312
129,SuperU,17,Super U ST PIERRE D OLERON ,Super_U_ST_PIERRE_D_OLERON_,17310 ST PIERRE D OLERON,20 Rue De La Cure .17310 ST PIERRE D OLERON,45.93851089,-1.30495703,https://www.coursesu.com/?store=32086
130,SuperU,17,Super U ST-GEORGES-DE-DIDONNE,Super_U_ST-GEORGES-DE-DIDONNE,17120 ST GEORGES DE DIDONNE,68 Avenue Du Marechal Juin Super U17120 ST GEORGES DE DIDONNE,45.61303329,-0.99030501,https://www.coursesu.com/?store=32083
